time_total,time_GTT,H1_G_opt,H1_G_min,H1_G_max,H2_G_opt,H2_G_min,H2_G_max,Glycemic_level
299.9,,,7.426469453,8.210220857,,8.798358499,9.418132706,
299.91,,,7.425045157,8.209081136,,8.797498293,9.417626749,
299.92,,,7.423621772,8.207941959,,8.796638386,9.417120877,
299.93,,,7.422199298,8.206803326,,8.795778778,9.41661509,
299.94,,,7.420777733,8.205665237,,8.794919469,9.416109387,
299.95,,,7.419357077,8.20452769,,8.794060459,9.41560377,
299.96,,,7.417937328,8.203390687,,8.793201748,9.415098237,
299.97,,,7.416518487,8.202254225,,8.792343335,9.414592789,
299.98,,,7.415100553,8.201118306,,8.79148522,9.414087426,
299.99,,,7.413683524,8.199982928,,8.790627404,9.413582148,
300,,,7.4122674,8.198848091,,8.789769885,9.413076954,
300.01,,,7.41085218,8.197713795,,8.788912664,9.412571845,
300.02,,,7.409437863,8.19658004,,8.78805574,9.412066821,
300.03,,,7.408024448,8.195446824,,8.787199114,9.411561881,
300.04,,,7.406611936,8.194314149,,8.786342786,9.411057025,
300.05,,,7.405200324,8.193182012,,8.785486754,9.410552254,
300.06,,,7.403789613,8.192050415,,8.784631019,9.410047568,
300.07,,,7.4023798,8.190919356,,8.783775581,9.409542965,
300.08,,,7.400970887,8.189788836,,8.782920439,9.409038448,
300.09,,,7.399562871,8.188658853,,8.782065594,9.408534014,
300.1,,,7.398155753,8.187529407,,8.781211045,9.408029664,
300.11,,,7.39674953,8.186400499,,8.780356792,9.407525399,
300.12,,,7.395344203,8.185272128,,8.779502835,9.407021218,
300.13,,,7.393939771,8.184144293,,8.778649174,9.406517121,
300.14,,,7.392536233,8.183016994,,8.777795808,9.406013108,
300.15,,,7.391133588,8.18189023,,8.776942737,9.405509179,
300.16,,,7.389731835,8.180764002,,8.776089962,9.405005334,
300.17,,,7.388330974,8.179638308,,8.775237482,9.404501573,
300.18,,,7.386931004,8.17851315,,8.774385296,9.403997896,
300.19,,,7.385531924,8.177388525,,8.773533406,9.403494303,
300.2,,,7.384133734,8.176264434,,8.772681809,9.402990793,
300.21,,,7.382736432,8.175140876,,8.771830508,9.402487367,
300.22,,,7.381340017,8.174017852,,8.7709795,9.401984025,
300.23,,,7.37994449,8.17289536,,8.770128786,9.401480767,
300.24,,,7.378549849,8.171773401,,8.769278366,9.400977592,
300.25,,,7.377156094,8.170651973,,8.76842824,9.400474501,
300.26,,,7.375763223,8.169531077,,8.767578408,9.399971493,
300.27,,,7.374371237,8.168410712,,8.766728868,9.399468569,
300.28,,,7.372980133,8.167290878,,8.765879622,9.398965729,
300.29,,,7.371589912,8.166171575,,8.765030669,9.398462971,
300.3,,,7.370200573,8.165052802,,8.764182009,9.397960298,
300.31,,,7.368812115,8.163934558,,8.763333641,9.397457707,
300.32,,,7.367424537,8.162816844,,8.762485566,9.3969552,
300.33,,,7.366037838,8.161699659,,8.761637783,9.396452776,
300.34,,,7.364652018,8.160583003,,8.760790292,9.395950435,
300.35,,,7.363267076,8.159466874,,8.759943094,9.395448177,
300.36,,,7.361883012,8.158351274,,8.759096187,9.394946003,
300.37,,,7.360499823,8.157236202,,8.758249572,9.394443911,
300.38,,,7.35911751,8.156121656,,8.757403248,9.393941903,
300.39,,,7.357736073,8.155007638,,8.756557216,9.393439978,
300.4,,,7.356355509,8.153894146,,8.755711475,9.392938135,
300.41,,,7.354975819,8.15278118,,8.754866025,9.392436376,
300.42,,,7.353597001,8.15166874,,8.754020865,9.391934699,
300.43,,,7.352219056,8.150556825,,8.753175997,9.391433105,
300.44,,,7.350841981,8.149445435,,8.752331418,9.390931594,
300.45,,,7.349465777,8.14833457,,8.751487131,9.390430166,
300.46,,,7.348090443,8.147224229,,8.750643133,9.38992882,
300.47,,,7.346715977,8.146114413,,8.749799425,9.389427557,
300.48,,,7.34534238,8.14500512,,8.748956007,9.388926377,
300.49,,,7.34396965,8.14389635,,8.748112879,9.388425279,
300.5,,,7.342597787,8.142788103,,8.747270041,9.387924264,
300.51,,,7.34122679,8.141680378,,8.746427491,9.387423331,
300.52,,,7.339856658,8.140573176,,8.745585231,9.386922481,
300.53,,,7.338487391,8.139466496,,8.74474326,9.386421713,
300.54,,,7.337118987,8.138360337,,8.743901578,9.385921027,
300.55,,,7.335751446,8.137254699,,8.743060184,9.385420424,
300.56,,,7.334384768,8.136149582,,8.742219079,9.384919903,
300.57,,,7.333018951,8.135044985,,8.741378263,9.384419464,
300.58,,,7.331653995,8.133940909,,8.740537734,9.383919108,
300.59,,,7.330289899,8.132837352,,8.739697494,9.383418834,
300.6,,,7.328926662,8.131734314,,8.738857541,9.382918641,
300.61,,,7.327564284,8.130631795,,8.738017876,9.382418531,
300.62,,,7.326202763,8.129529795,,8.737178498,9.381918503,
300.63,,,7.3248421,8.128428313,,8.736339408,9.381418557,
300.64,,,7.323482293,8.127327349,,8.735500606,9.380918693,
300.65,,,7.322123342,8.126226903,,8.73466209,9.38041891,
300.66,,,7.320765245,8.125126974,,8.733823861,9.37991921,
300.67,,,7.319408003,8.124027562,,8.732985919,9.379419591,
300.68,,,7.318051614,8.122928666,,8.732148263,9.378920054,
300.69,,,7.316696078,8.121830286,,8.731310894,9.378420599,
300.7,,,7.315341394,8.120732422,,8.730473811,9.377921226,
300.71,,,7.313987561,8.119635074,,8.729637014,9.377421934,
300.72,,,7.312634579,8.11853824,,8.728800502,9.376922724,
300.73,,,7.311282447,8.117441922,,8.727964277,9.376423596,
300.74,,,7.309931163,8.116346117,,8.727128337,9.375924548,
300.75,,,7.308580728,8.115250827,,8.726292683,9.375425583,
300.76,,,7.307231141,8.114156051,,8.725457314,9.374926699,
300.77,,,7.3058824,8.113061787,,8.72462223,9.374427896,
300.78,,,7.304534506,8.111968037,,8.72378743,9.373929175,
300.79,,,7.303187457,8.110874799,,8.722952916,9.373430535,
300.8,,,7.301841253,8.109782074,,8.722118686,9.372931976,
300.81,,,7.300495893,8.108689861,,8.721284741,9.372433499,
300.82,,,7.299151377,8.107598159,,8.72045108,9.371935102,
300.83,,,7.297807702,8.106506968,,8.719617703,9.371436787,
300.84,,,7.29646487,8.105416288,,8.71878461,9.370938553,
300.85,,,7.295122879,8.104326119,,8.7179518,9.370440401,
300.86,,,7.293781728,8.10323646,,8.717119275,9.369942329,
300.87,,,7.292441417,8.102147311,,8.716287032,9.369444338,
300.88,,,7.291101946,8.101058671,,8.715455074,9.368946428,
300.89,,,7.289763312,8.099970541,,8.714623398,9.368448599,
300.9,,,7.288425516,8.098882919,,8.713792005,9.367950851,
300.91,,,7.287088557,8.097795805,,8.712960895,9.367453184,
300.92,,,7.285752434,8.0967092,,8.712130068,9.366955597,
300.93,,,7.284417146,8.095623103,,8.711299523,9.366458091,
300.94,,,7.283082693,8.094537513,,8.710469261,9.365960666,
300.95,,,7.281749074,8.09345243,,8.70963928,9.365463322,
300.96,,,7.280416289,8.092367853,,8.708809582,9.364966058,
300.97,,,7.279084336,8.091283783,,8.707980166,9.364468875,
300.98,,,7.277753215,8.09020022,,8.707151031,9.363971773,
300.99,,,7.276422925,8.089117161,,8.706322178,9.363474751,
301,,,7.275093466,8.088034609,,8.705493606,9.362977809,
301.01,,,7.273764836,8.086952561,,8.704665316,9.362480948,
301.02,,,7.272437036,8.085871017,,8.703837306,9.361984167,
301.03,,,7.271110064,8.084789979,,8.703009577,9.361487467,
301.04,,,7.26978392,8.083709444,,8.70218213,9.360990846,
301.05,,,7.268458602,8.082629412,,8.701354962,9.360494307,
301.06,,,7.267134111,8.081549884,,8.700528075,9.359997847,
301.07,,,7.265810445,8.080470859,,8.699701469,9.359501468,
301.08,,,7.264487605,8.079392337,,8.698875142,9.359005168,
301.09,,,7.263165588,8.078314317,,8.698049096,9.358508949,
301.1,,,7.261844395,8.077236798,,8.697223329,9.35801281,
301.11,,,7.260524025,8.076159782,,8.696397842,9.357516751,
301.12,,,7.259204476,8.075083266,,8.695572634,9.357020772,
301.13,,,7.257885749,8.074007251,,8.694747706,9.356524872,
301.14,,,7.256567843,8.072931737,,8.693923056,9.356029053,
301.15,,,7.255250757,8.071856724,,8.693098686,9.355533314,
301.16,,,7.25393449,8.07078221,,8.692274595,9.355037654,
301.17,,,7.252619042,8.069708195,,8.691450782,9.354542074,
301.18,,,7.251304411,8.06863468,,8.690627248,9.354046574,
301.19,,,7.249990598,8.067561664,,8.689803992,9.353551154,
301.2,,,7.248677601,8.066489146,,8.688981014,9.353055813,
301.21,,,7.247365421,8.065417126,,8.688158314,9.352560552,
301.22,,,7.246054055,8.064345604,,8.687335893,9.352065371,
301.23,,,7.244743504,8.06327458,,8.686513748,9.351570269,
301.24,,,7.243433766,8.062204053,,8.685691882,9.351075246,
301.25,,,7.242124842,8.061134023,,8.684870293,9.350580303,
301.26,,,7.24081673,8.060064489,,8.684048981,9.350085439,
301.27,,,7.239509429,8.058995451,,8.683227946,9.349590655,
301.28,,,7.23820294,8.057926909,,8.682407189,9.34909595,
301.29,,,7.236897261,8.056858863,,8.681586708,9.348601325,
301.3,,,7.235592391,8.055791312,,8.680766503,9.348106779,
301.31,,,7.234288331,8.054724255,,8.679946575,9.347612311,
301.32,,,7.232985079,8.053657693,,8.679126924,9.347117924,
301.33,,,7.231682634,8.052591626,,8.678307548,9.346623615,
301.34,,,7.230380997,8.051526052,,8.677488449,9.346129385,
301.35,,,7.229080165,8.050460971,,8.676669625,9.345635235,
301.36,,,7.227780139,8.049396384,,8.675851077,9.345141163,
301.37,,,7.226480918,8.048332289,,8.675032805,9.34464717,
301.38,,,7.225182501,8.047268687,,8.674214808,9.344153257,
301.39,,,7.223884888,8.046205577,,8.673397086,9.343659422,
301.4,,,7.222588077,8.045142959,,8.67257964,9.343165666,
301.41,,,7.221292069,8.044080833,,8.671762468,9.342671989,
301.42,,,7.219996862,8.043019197,,8.670945571,9.342178391,
301.43,,,7.218702456,8.041958053,,8.670128948,9.341684872,
301.44,,,7.21740885,8.040897398,,8.6693126,9.341191431,
301.45,,,7.216116044,8.039837234,,8.668496527,9.340698069,
301.46,,,7.214824036,8.03877756,,8.667680727,9.340204785,
301.47,,,7.213532826,8.037718375,,8.666865201,9.33971158,
301.48,,,7.212242414,8.03665968,,8.66604995,9.339218454,
301.49,,,7.210952799,8.035601473,,8.665234972,9.338725406,
301.5,,,7.20966398,8.034543755,,8.664420267,9.338232437,
301.51,,,7.208375956,8.033486525,,8.663605836,9.337739546,
301.52,,,7.207088727,8.032429782,,8.662791678,9.337246733,
301.53,,,7.205802292,8.031373528,,8.661977793,9.336753999,
301.54,,,7.20451665,8.03031776,,8.661164181,9.336261343,
301.55,,,7.203231801,8.029262479,,8.660350841,9.335768766,
301.56,,,7.201947744,8.028207685,,8.659537774,9.335276266,
301.57,,,7.200664479,8.027153377,,8.65872498,9.334783845,
301.58,,,7.199382004,8.026099555,,8.657912458,9.334291502,
301.59,,,7.19810032,8.025046218,,8.657100208,9.333799237,
301.6,,,7.196819425,8.023993367,,8.65628823,9.33330705,
301.61,,,7.195539318,8.022941,,8.655476524,9.332814942,
301.62,,,7.19426,8.021889118,,8.65466509,9.332322911,
301.63,,,7.192981469,8.020837721,,8.653853927,9.331830958,
301.64,,,7.191703725,8.019786807,,8.653043035,9.331339083,
301.65,,,7.190426767,8.018736377,,8.652232415,9.330847286,
301.66,,,7.189150595,8.01768643,,8.651422065,9.330355567,
301.67,,,7.187875207,8.016636965,,8.650611987,9.329863926,
301.68,,,7.186600603,8.015587984,,8.649802179,9.329372362,
301.69,,,7.185326783,8.014539485,,8.648992642,9.328880876,
301.7,,,7.184053746,8.013491467,,8.648183375,9.328389468,
301.71,,,7.182781491,8.012443932,,8.647374379,9.327898138,
301.72,,,7.181510017,8.011396877,,8.646565652,9.327406885,
301.73,,,7.180239324,8.010350304,,8.645757196,9.326915709,
301.74,,,7.178969412,8.009304211,,8.64494901,9.326424612,
301.75,,,7.177700279,8.008258599,,8.644141093,9.325933591,
301.76,,,7.176431925,8.007213466,,8.643333446,9.325442649,
301.77,,,7.175164349,8.006168813,,8.642526068,9.324951783,
301.78,,,7.17389755,8.00512464,,8.641718959,9.324460995,
301.79,,,7.172631529,8.004080946,,8.64091212,9.323970284,
301.8,,,7.171366284,8.00303773,,8.640105549,9.323479651,
301.81,,,7.170101814,8.001994993,,8.639299247,9.322989095,
301.82,,,7.16883812,8.000952734,,8.638493214,9.322498616,
301.83,,,7.1675752,7.999910952,,8.637687449,9.322008214,
301.84,,,7.166313053,7.998869648,,8.636881952,9.32151789,
301.85,,,7.16505168,7.997828821,,8.636076724,9.321027643,
301.86,,,7.163791079,7.996788471,,8.635271764,9.320537472,
301.87,,,7.162531249,7.995748597,,8.634467071,9.320047379,
301.88,,,7.161272191,7.9947092,,8.633662646,9.319557363,
301.89,,,7.160013904,7.993670278,,8.632858489,9.319067423,
301.9,,,7.158756386,7.992631832,,8.632054599,9.318577561,
301.91,,,7.157499637,7.991593861,,8.631250977,9.318087775,
301.92,,,7.156243657,7.990556365,,8.630447621,9.317598066,
301.93,,,7.154988444,7.989519343,,8.629644533,9.317108435,
301.94,,,7.153733999,7.988482796,,8.628841711,9.316618879,
301.95,,,7.15248032,7.987446722,,8.628039156,9.316129401,
301.96,,,7.151227408,7.986411122,,8.627236868,9.315639999,
301.97,,,7.149975261,7.985375996,,8.626434846,9.315150674,
301.98,,,7.148723878,7.984341342,,8.62563309,9.314661426,
301.99,,,7.147473259,7.983307161,,8.6248316,9.314172254,
302,,,7.146223404,7.982273452,,8.624030376,9.313683159,
302.01,,,7.144974312,7.981240216,,8.623229417,9.31319414,
302.02,,,7.143725982,7.980207451,,8.622428725,9.312705197,
302.03,,,7.142478413,7.979175157,,8.621628298,9.312216332,
302.04,,,7.141231605,7.978143334,,8.620828136,9.311727542,
302.05,,,7.139985557,7.977111983,,8.620028239,9.311238829,
302.06,,,7.138740269,7.976081101,,8.619228607,9.310750192,
302.07,,,7.13749574,7.97505069,,8.61842924,9.310261631,
302.08,,,7.136251969,7.974020748,,8.617630138,9.309773147,
302.09,,,7.135008956,7.972991276,,8.616831301,9.309284739,
302.1,,,7.1337667,7.971962273,,8.616032728,9.308796407,
302.11,,,7.132525201,7.970933739,,8.615234419,9.308308151,
302.12,,,7.131284457,7.969905674,,8.614436374,9.307819971,
302.13,,,7.130044468,7.968878076,,8.613638593,9.307331867,
302.14,,,7.128805234,7.967850947,,8.612841076,9.306843839,
302.15,,,7.127566754,7.966824285,,8.612043823,9.306355888,
302.16,,,7.126329027,7.965798091,,8.611246833,9.305868012,
302.17,,,7.125092053,7.964772363,,8.610450107,9.305380212,
302.18,,,7.123855831,7.963747102,,8.609653643,9.304892488,
302.19,,,7.12262036,7.962722308,,8.608857443,9.304404839,
302.2,,,7.12138564,7.961697979,,8.608061506,9.303917267,
302.21,,,7.12015167,7.960674117,,8.607265832,9.30342977,
302.22,,,7.11891845,7.959650719,,8.60647042,9.302942349,
302.23,,,7.117685978,7.958627787,,8.605675271,9.302455004,
302.24,,,7.116454255,7.95760532,,8.604880384,9.301967734,
302.25,,,7.11522328,7.956583317,,8.604085759,9.30148054,
302.26,,,7.113993051,7.955561778,,8.603291396,9.300993421,
302.27,,,7.112763569,7.954540703,,8.602497296,9.300506378,
302.28,,,7.111534833,7.953520091,,8.601703457,9.300019411,
302.29,,,7.110306842,7.952499943,,8.600909879,9.299532518,
302.3,,,7.109079596,7.951480258,,8.600116563,9.299045702,
302.31,,,7.107853093,7.950461035,,8.599323509,9.29855896,
302.32,,,7.106627334,7.949442275,,8.598530715,9.298072294,
302.33,,,7.105402318,7.948423976,,8.597738183,9.297585704,
302.34,,,7.104178043,7.94740614,,8.596945911,9.297099188,
302.35,,,7.102954511,7.946388764,,8.5961539,9.296612748,
302.36,,,7.101731719,7.94537185,,8.59536215,9.296126383,
302.37,,,7.100509667,7.944355397,,8.59457066,9.295640093,
302.38,,,7.099288355,7.943339404,,8.593779431,9.295153878,
302.39,,,7.098067782,7.942323871,,8.592988461,9.294667738,
302.4,,,7.096847947,7.941308798,,8.592197752,9.294181674,
302.41,,,7.09562885,7.940294184,,8.591407302,9.293695684,
302.42,,,7.094410491,7.93928003,,8.590617112,9.293209769,
302.43,,,7.093192868,7.938266335,,8.589827182,9.292723929,
302.44,,,7.09197598,7.937253098,,8.589037511,9.292238164,
302.45,,,7.090759829,7.93624032,,8.5882481,9.291752474,
302.46,,,7.089544412,7.935227999,,8.587458947,9.291266859,
302.47,,,7.088329729,7.934216137,,8.586670054,9.290781319,
302.48,,,7.08711578,7.933204731,,8.585881419,9.290295853,
302.49,,,7.085902563,7.932193783,,8.585093043,9.289810462,
302.5,,,7.084690079,7.931183292,,8.584304926,9.289325146,
302.51,,,7.083478327,7.930173257,,8.583517067,9.288839904,
302.52,,,7.082267305,7.929163678,,8.582729466,9.288354737,
302.53,,,7.081057015,7.928154555,,8.581942123,9.287869644,
302.54,,,7.079847454,7.927145888,,8.581155039,9.287384626,
302.55,,,7.078638622,7.926137676,,8.580368212,9.286899683,
302.56,,,7.07743052,7.925129919,,8.579581643,9.286414813,
302.57,,,7.076223145,7.924122617,,8.578795331,9.285930019,
302.58,,,7.075016497,7.923115769,,8.578009277,9.285445298,
302.59,,,7.073810577,7.922109375,,8.57722348,9.284960652,
302.6,,,7.072605383,7.921103434,,8.57643794,9.284476081,
302.61,,,7.071400915,7.920097948,,8.575652657,9.283991583,
302.62,,,7.070197171,7.919092914,,8.574867631,9.28350716,
302.63,,,7.068994152,7.918088333,,8.574082861,9.283022811,
302.64,,,7.067791858,7.917084205,,8.573298348,9.282538536,
302.65,,,7.066590286,7.916080529,,8.572514092,9.282054335,
302.66,,,7.065389437,7.915077305,,8.571730092,9.281570209,
302.67,,,7.06418931,7.914074533,,8.570946347,9.281086156,
302.68,,,7.062989905,7.913072211,,8.570162859,9.280602177,
302.69,,,7.06179122,7.912070341,,8.569379627,9.280118273,
302.7,,,7.060593256,7.911068922,,8.56859665,9.279634442,
302.71,,,7.059396012,7.910067953,,8.567813929,9.279150685,
302.72,,,7.058199487,7.909067435,,8.567031463,9.278667002,
302.73,,,7.05700368,7.908067366,,8.566249252,9.278183393,
302.74,,,7.055808591,7.907067747,,8.565467297,9.277699858,
302.75,,,7.05461422,7.906068577,,8.564685596,9.277216396,
302.76,,,7.053420565,7.905069856,,8.56390415,9.276733009,
302.77,,,7.052227627,7.904071583,,8.563122959,9.276249694,
302.78,,,7.051035404,7.903073759,,8.562342023,9.275766454,
302.79,,,7.049843896,7.902076383,,8.561561341,9.275283287,
302.8,,,7.048653102,7.901079455,,8.560780913,9.274800194,
302.81,,,7.047463022,7.900082974,,8.560000739,9.274317174,
302.82,,,7.046273656,7.899086941,,8.559220819,9.273834227,
302.83,,,7.045085002,7.898091354,,8.558441153,9.273351355,
302.84,,,7.04389706,7.897096214,,8.557661741,9.272868555,
302.85,,,7.04270983,7.89610152,,8.556882582,9.272385829,
302.86,,,7.041523311,7.895107272,,8.556103677,9.271903177,
302.87,,,7.040337502,7.89411347,,8.555325024,9.271420597,
302.88,,,7.039152402,7.893120113,,8.554546625,9.270938091,
302.89,,,7.037968012,7.892127201,,8.553768479,9.270455658,
302.9,,,7.03678433,7.891134734,,8.552990586,9.269973299,
302.91,,,7.035601356,7.890142712,,8.552212945,9.269491012,
302.92,,,7.03441909,7.889151134,,8.551435557,9.269008799,
302.93,,,7.03323753,7.88816,,8.550658422,9.268526659,
302.94,,,7.032056677,7.887169309,,8.549881538,9.268044592,
302.95,,,7.030876529,7.886179062,,8.549104907,9.267562598,
302.96,,,7.029697087,7.885189257,,8.548328528,9.267080677,
302.97,,,7.028518348,7.884199896,,8.547552401,9.266598829,
302.98,,,7.027340314,7.883210977,,8.546776525,9.266117053,
302.99,,,7.026162983,7.8822225,,8.546000901,9.265635351,
303,,,7.024986355,7.881234465,,8.545225528,9.265153722,
303.01,,,7.023810429,7.880246871,,8.544450407,9.264672165,
303.02,,,7.022635204,7.879259719,,8.543675536,9.264190681,
303.03,,,7.021460681,7.878273008,,8.542900917,9.26370927,
303.04,,,7.020286858,7.877286737,,8.542126549,9.263227932,
303.05,,,7.019113735,7.876300907,,8.541352431,9.262746666,
303.06,,,7.017941311,7.875315517,,8.540578564,9.262265473,
303.07,,,7.016769586,7.874330567,,8.539804947,9.261784353,
303.08,,,7.015598559,7.873346056,,8.539031581,9.261303305,
303.09,,,7.01442823,7.872361985,,8.538258465,9.260822329,
303.1,,,7.013258598,7.871378352,,8.537485599,9.260341427,
303.11,,,7.012089662,7.870395158,,8.536712983,9.259860596,
303.12,,,7.010921422,7.869412403,,8.535940616,9.259379838,
303.13,,,7.009753877,7.868430085,,8.535168499,9.258899153,
303.14,,,7.008587027,7.867448206,,8.534396632,9.258418539,
303.15,,,7.007420871,7.866466764,,8.533625014,9.257937999,
303.16,,,7.006255409,7.865485759,,8.532853645,9.25745753,
303.17,,,7.00509064,7.864505191,,8.532082525,9.256977134,
303.18,,,7.003926563,7.86352506,,8.531311654,9.25649681,
303.19,,,7.002763178,7.862545365,,8.530541032,9.256016558,
303.2,,,7.001600485,7.861566106,,8.529770658,9.255536378,
303.21,,,7.000438482,7.860587283,,8.529000533,9.25505627,
303.22,,,6.999277169,7.859608895,,8.528230657,9.254576235,
303.23,,,6.998116547,7.858630943,,8.527461028,9.254096271,
303.24,,,6.996956613,7.857653425,,8.526691648,9.25361638,
303.25,,,6.995797367,7.856676342,,8.525922516,9.25313656,
303.26,,,6.99463881,7.855699694,,8.525153631,9.252656812,
303.27,,,6.99348094,7.854723479,,8.524384994,9.252177137,
303.28,,,6.992323757,7.853747698,,8.523616605,9.251697533,
303.29,,,6.99116726,7.852772351,,8.522848463,9.251218001,
303.3,,,6.990011448,7.851797437,,8.522080568,9.25073854,
303.31,,,6.988856322,7.850822956,,8.52131292,9.250259152,
303.32,,,6.987701881,7.849848907,,8.52054552,9.249779835,
303.33,,,6.986548123,7.848875291,,8.519778366,9.24930059,
303.34,,,6.985395049,7.847902107,,8.519011459,9.248821417,
303.35,,,6.984242658,7.846929354,,8.518244799,9.248342315,
303.36,,,6.983090949,7.845957033,,8.517478385,9.247863285,
303.37,,,6.981939922,7.844985144,,8.516712217,9.247384326,
303.38,,,6.980789576,7.844013685,,8.515946295,9.246905439,
303.39,,,6.979639911,7.843042657,,8.51518062,9.246426623,
303.4,,,6.978490926,7.842072059,,8.51441519,9.245947879,
303.41,,,6.977342621,7.841101891,,8.513650006,9.245469206,
303.42,,,6.976194994,7.840132153,,8.512885068,9.244990605,
303.43,,,6.975048047,7.839162844,,8.512120375,9.244512075,
303.44,,,6.973901777,7.838193965,,8.511355928,9.244033616,
303.45,,,6.972756184,7.837225515,,8.510591726,9.243555228,
303.46,,,6.971611268,7.836257493,,8.509827769,9.243076912,
303.47,,,6.970467028,7.8352899,,8.509064056,9.242598667,
303.48,,,6.969323465,7.834322734,,8.508300589,9.242120493,
303.49,,,6.968180576,7.833355997,,8.507537366,9.241642391,
303.5,,,6.967038362,7.832389687,,8.506774388,9.241164359,
303.51,,,6.965896822,7.831423804,,8.506011654,9.240686398,
303.52,,,6.964755955,7.830458349,,8.505249165,9.240208509,
303.53,,,6.963615761,7.829493319,,8.504486919,9.23973069,
303.54,,,6.96247624,7.828528717,,8.503724918,9.239252943,
303.55,,,6.961337391,7.82756454,,8.50296316,9.238775266,
303.56,,,6.960199213,7.82660079,,8.502201647,9.23829766,
303.57,,,6.959061706,7.825637464,,8.501440376,9.237820125,
303.58,,,6.957924869,7.824674565,,8.500679349,9.237342661,
303.59,,,6.956788701,7.82371209,,8.499918566,9.236865268,
303.6,,,6.955653203,7.82275004,,8.499158026,9.236387945,
303.61,,,6.954518374,7.821788414,,8.498397728,9.235910694,
303.62,,,6.953384212,7.820827212,,8.497637674,9.235433512,
303.63,,,6.952250718,7.819866435,,8.496877862,9.234956402,
303.64,,,6.951117891,7.818906081,,8.496118293,9.234479362,
303.65,,,6.94998573,7.81794615,,8.495358967,9.234002393,
303.66,,,6.948854236,7.816986642,,8.494599883,9.233525494,
303.67,,,6.947723406,7.816027557,,8.493841041,9.233048666,
303.68,,,6.946593242,7.815068895,,8.493082441,9.232571908,
303.69,,,6.945463741,7.814110655,,8.492324084,9.232095221,
303.7,,,6.944334905,7.813152837,,8.491565968,9.231618604,
303.71,,,6.943206731,7.81219544,,8.490808093,9.231142058,
303.72,,,6.942079221,7.811238465,,8.490050461,9.230665581,
303.73,,,6.940952372,7.810281911,,8.48929307,9.230189176,
303.74,,,6.939826185,7.809325778,,8.48853592,9.22971284,
303.75,,,6.938700659,7.808370065,,8.487779011,9.229236575,
303.76,,,6.937575793,7.807414773,,8.487022343,9.22876038,
303.77,,,6.936451588,7.8064599,,8.486265916,9.228284255,
303.78,,,6.935328042,7.805505448,,8.48550973,9.2278082,
303.79,,,6.934205155,7.804551415,,8.484753785,9.227332215,
303.8,,,6.933082926,7.803597801,,8.48399808,9.226856301,
303.81,,,6.931961355,7.802644606,,8.483242615,9.226380456,
303.82,,,6.930840441,7.801691829,,8.482487391,9.225904682,
303.83,,,6.929720184,7.800739471,,8.481732407,9.225428977,
303.84,,,6.928600584,7.799787531,,8.480977663,9.224953342,
303.85,,,6.927481639,7.798836009,,8.480223158,9.224477778,
303.86,,,6.926363349,7.797884905,,8.479468894,9.224002283,
303.87,,,6.925245714,7.796934217,,8.478714868,9.223526858,
303.88,,,6.924128733,7.795983947,,8.477961083,9.223051503,
303.89,,,6.923012405,7.795034093,,8.477207536,9.222576217,
303.9,,,6.921896731,7.794084656,,8.476454229,9.222101001,
303.91,,,6.920781709,7.793135635,,8.475701161,9.221625855,
303.92,,,6.919667339,7.79218703,,8.474948332,9.221150779,
303.93,,,6.918553621,7.791238841,,8.474195741,9.220675772,
303.94,,,6.917440554,7.790291067,,8.47344339,9.220200835,
303.95,,,6.916328137,7.789343708,,8.472691276,9.219725968,
303.96,,,6.91521637,7.788396763,,8.471939401,9.21925117,
303.97,,,6.914105252,7.787450234,,8.471187765,9.218776441,
303.98,,,6.912994783,7.786504119,,8.470436366,9.218301782,
303.99,,,6.911884963,7.785558417,,8.469685206,9.217827193,
304,,,6.91077579,7.78461313,,8.468934283,9.217352672,
304.01,,,6.909667265,7.783668255,,8.468183598,9.216878222,
304.02,,,6.908559386,7.782723795,,8.467433151,9.21640384,
304.03,,,6.907452153,7.781779747,,8.466682941,9.215929528,
304.04,,,6.906345567,7.780836111,,8.465932968,9.215455285,
304.05,,,6.905239625,7.779892888,,8.465183233,9.214981111,
304.06,,,6.904134328,7.778950077,,8.464433735,9.214507007,
304.07,,,6.903029676,7.778007678,,8.463684473,9.214032971,
304.08,,,6.901925667,7.777065691,,8.462935449,9.213559005,
304.09,,,6.900822301,7.776124115,,8.462186661,9.213085108,
304.1,,,6.899719578,7.77518295,,8.46143811,9.21261128,
304.11,,,6.898617496,7.774242196,,8.460689795,9.212137521,
304.12,,,6.897516057,7.773301852,,8.459941716,9.211663831,
304.13,,,6.896415258,7.772361918,,8.459193874,9.21119021,
304.14,,,6.8953151,7.771422395,,8.458446267,9.210716658,
304.15,,,6.894215582,7.770483281,,8.457698897,9.210243175,
304.16,,,6.893116703,7.769544577,,8.456951762,9.20976976,
304.17,,,6.892018464,7.768606281,,8.456204863,9.209296415,
304.18,,,6.890920863,7.767668395,,8.455458199,9.208823138,
304.19,,,6.889823899,7.766730917,,8.454711771,9.20834993,
304.2,,,6.888727574,7.765793848,,8.453965578,9.207876791,
304.21,,,6.887631885,7.764857187,,8.45321962,9.207403721,
304.22,,,6.886536833,7.763920934,,8.452473898,9.206930719,
304.23,,,6.885442416,7.762985088,,8.45172841,9.206457786,
304.24,,,6.884348635,7.762049649,,8.450983156,9.205984921,
