time,G_min,G_max,G_opt,I_min,I_max,I_opt
304.91,8.843261801,11.31084192,9.783945407,0.138403743,0.451033265,0.280319421
304.92,8.842463226,11.31036244,9.783247655,0.138421349,0.451093469,0.280336924
304.93,8.841664729,11.30988293,9.782549971,0.138438915,0.451153547,0.280354351
304.94,8.84086631,11.30940342,9.781852355,0.13845644,0.451213499,0.280371704
304.95,8.840067969,11.30892388,9.781154807,0.138473926,0.451273326,0.280388981
304.96,8.839269706,11.30844433,9.780457327,0.138491372,0.451333027,0.280406184
304.97,8.83847152,11.30796477,9.779759915,0.138508778,0.451392602,0.280423312
304.98,8.837673413,11.30748519,9.779062571,0.138526144,0.451452052,0.280440366
304.99,8.836875383,11.3070056,9.778365296,0.13854347,0.451511377,0.280457345
305,8.836077431,11.30652599,9.777668088,0.138560756,0.451570576,0.280474249
305.01,8.835279557,11.30604636,9.776970949,0.138578002,0.451629651,0.280491079
305.02,8.834481761,11.30556672,9.776273878,0.138595209,0.451688601,0.280507835
305.03,8.833684043,11.30508707,9.775576875,0.138612376,0.451747427,0.280524517
305.04,8.832886403,11.3046074,9.77487994,0.138629503,0.451806127,0.280541125
305.05,8.83208884,11.30412772,9.774183073,0.13864659,0.451864704,0.280557659
305.06,8.831291356,11.30364802,9.773486274,0.138663638,0.451923156,0.280574119
305.07,8.830493949,11.30316831,9.772789544,0.138680647,0.451981484,0.280590506
305.08,8.829696621,11.30268859,9.772092882,0.138697616,0.452039688,0.280606818
305.09,8.82889937,11.30220885,9.771396288,0.138714545,0.452097768,0.280623058
305.1,8.828102198,11.30172909,9.770699763,0.138731436,0.452155724,0.280639223
305.11,8.827305103,11.30124932,9.770003305,0.138748286,0.452213557,0.280655316
305.12,8.826508087,11.30076954,9.769306916,0.138765098,0.452271266,0.280671335
305.13,8.825711148,11.30028975,9.768610595,0.13878187,0.452328852,0.280687281
305.14,8.824914288,11.29980994,9.767914343,0.138798602,0.452386315,0.280703154
305.15,8.824117505,11.29933011,9.767218159,0.138815296,0.452443654,0.280718954
305.16,8.823320801,11.29885028,9.766522043,0.13883195,0.452500871,0.280734682
305.17,8.822524174,11.29837043,9.765825995,0.138848566,0.452557965,0.280750336
305.18,8.821727626,11.29789056,9.765130016,0.138865142,0.452614936,0.280765918
305.19,8.820931155,11.29741069,9.764434105,0.138881679,0.452671784,0.280781427
305.2,8.820134763,11.2969308,9.763738262,0.138898177,0.45272851,0.280796864
305.21,8.819338449,11.2964509,9.763042488,0.138914636,0.452785114,0.280812228
305.22,8.818542213,11.29597098,9.762346783,0.138931056,0.452841596,0.28082752
305.23,8.817746055,11.29549105,9.761651145,0.138947437,0.452897955,0.28084274
305.24,8.816949975,11.29501111,9.760955576,0.138963779,0.452954193,0.280857888
305.25,8.816153973,11.29453116,9.760260076,0.138980083,0.453010309,0.280872964
305.26,8.81535805,11.29405119,9.759564643,0.138996348,0.453066303,0.280887968
305.27,8.814562204,11.29357121,9.75886928,0.139012574,0.453122176,0.2809029
305.28,8.813766437,11.29309122,9.758173984,0.139028761,0.453177927,0.28091776
305.29,8.812970748,11.29261122,9.757478758,0.13904491,0.453233557,0.280932549
305.3,8.812175137,11.2921312,9.756783599,0.13906102,0.453289066,0.280947267
305.31,8.811379604,11.29165117,9.756088509,0.139077091,0.453344454,0.280961912
305.32,8.810584149,11.29117113,9.755393488,0.139093124,0.453399721,0.280976487
305.33,8.809788773,11.29069108,9.754698535,0.139109118,0.453454868,0.28099099
305.34,8.808993474,11.29021102,9.754003651,0.139125074,0.453509893,0.281005423
305.35,8.808198254,11.28973094,9.753308835,0.139140992,0.453564799,0.281019784
305.36,8.807403112,11.28925086,9.752614088,0.139156871,0.453619583,0.281034074
305.37,8.806608049,11.28877076,9.751919409,0.139172712,0.453674248,0.281048293
305.38,8.805813063,11.28829065,9.751224799,0.139188514,0.453728793,0.281062442
305.39,8.805018156,11.28781053,9.750530257,0.139204278,0.453783217,0.28107652
305.4,8.804223327,11.2873304,9.749835784,0.139220004,0.453837522,0.281090527
305.41,8.803428577,11.28685025,9.749141379,0.139235692,0.453891707,0.281104464
305.42,8.802633904,11.2863701,9.748447043,0.139251342,0.453945772,0.28111833
305.43,8.80183931,11.28588993,9.747752776,0.139266953,0.453999718,0.281132126
305.44,8.801044795,11.28540975,9.747058577,0.139282527,0.454053545,0.281145852
305.45,8.800250357,11.28492957,9.746364447,0.139298062,0.454107252,0.281159508
305.46,8.799455998,11.28444937,9.745670386,0.13931356,0.45416084,0.281173094
305.47,8.798661717,11.28396916,9.744976393,0.139329019,0.45421431,0.28118661
305.48,8.797867514,11.28348894,9.744282469,0.139344441,0.45426766,0.281200056
305.49,8.79707339,11.28300871,9.743588613,0.139359824,0.454320892,0.281213432
305.5,8.796279344,11.28252847,9.742894826,0.13937517,0.454374005,0.281226739
305.51,8.795485377,11.28204822,9.742201108,0.139390478,0.454427,0.281239976
305.52,8.794691488,11.28156796,9.741507459,0.139405748,0.454479877,0.281253143
305.53,8.793897677,11.28108769,9.740813878,0.139420981,0.454532635,0.281266242
305.54,8.793103944,11.28060741,9.740120366,0.139436176,0.454585275,0.281279271
305.55,8.79231029,11.28012712,9.739426922,0.139451333,0.454637798,0.28129223
305.56,8.791516714,11.27964681,9.738733548,0.139466453,0.454690202,0.281305121
305.57,8.790723217,11.2791665,9.738040242,0.139481535,0.454742489,0.281317943
305.58,8.789929798,11.27868618,9.737347005,0.13949658,0.454794658,0.281330696
305.59,8.789136458,11.27820585,9.736653836,0.139511587,0.45484671,0.281343379
305.6,8.788343196,11.27772552,9.735960736,0.139526556,0.454898644,0.281355995
305.61,8.787550012,11.27724517,9.735267705,0.139541488,0.454950462,0.281368541
305.62,8.786756907,11.27676481,9.734574743,0.139556383,0.455002162,0.281381019
305.63,8.78596388,11.27628444,9.73388185,0.139571241,0.455053745,0.281393429
305.64,8.785170932,11.27580407,9.733189025,0.139586061,0.455105212,0.28140577
305.65,8.784378062,11.27532368,9.73249627,0.139600844,0.455156562,0.281418043
305.66,8.78358527,11.27484329,9.731803583,0.13961559,0.455207795,0.281430248
305.67,8.782792557,11.27436288,9.731110965,0.139630298,0.455258912,0.281442384
305.68,8.781999923,11.27388247,9.730418415,0.13964497,0.455309912,0.281454453
305.69,8.781207367,11.27340205,9.729725935,0.139659604,0.455360796,0.281466454
305.7,8.780414889,11.27292162,9.729033523,0.139674202,0.455411565,0.281478387
305.71,8.77962249,11.27244118,9.72834118,0.139688762,0.455462217,0.281490252
305.72,8.77883017,11.27196074,9.727648906,0.139703285,0.455512754,0.28150205
305.73,8.778037928,11.27148028,9.726956701,0.139717771,0.455563174,0.28151378
305.74,8.777245764,11.27099982,9.726264565,0.139732221,0.45561348,0.281525442
305.75,8.776453679,11.27051935,9.725572498,0.139746633,0.455663669,0.281537037
305.76,8.775661673,11.27003887,9.7248805,0.139761009,0.455713744,0.281548565
305.77,8.774869745,11.26955838,9.72418857,0.139775348,0.455763703,0.281560026
305.78,8.774077896,11.26907789,9.72349671,0.13978965,0.455813547,0.281571419
305.79,8.773286125,11.26859739,9.722804918,0.139803916,0.455863277,0.281582746
305.8,8.772494433,11.26811687,9.722113195,0.139818145,0.455912891,0.281594006
305.81,8.771702819,11.26763636,9.721421541,0.139832337,0.455962391,0.281605198
305.82,8.770911284,11.26715583,9.720729957,0.139846492,0.456011776,0.281616325
305.83,8.770119828,11.2666753,9.720038441,0.139860611,0.456061047,0.281627384
305.84,8.76932845,11.26619476,9.719346994,0.139874694,0.456110203,0.281638377
305.85,8.768537151,11.26571421,9.718655616,0.13988874,0.456159245,0.281649303
305.86,8.76774593,11.26523365,9.717964307,0.139902749,0.456208173,0.281660163
305.87,8.766954788,11.26475309,9.717273067,0.139916722,0.456256988,0.281670957
305.88,8.766163725,11.26427252,9.716581896,0.139930659,0.456305688,0.281681684
305.89,8.76537274,11.26379195,9.715890794,0.139944559,0.456354274,0.281692346
305.9,8.764581834,11.26331136,9.715199761,0.139958423,0.456402747,0.281702941
305.91,8.763791007,11.26283077,9.714508797,0.139972251,0.456451107,0.28171347
305.92,8.763000258,11.26235018,9.713817902,0.139986043,0.456499353,0.281723934
305.93,8.762209588,11.26186957,9.713127076,0.139999798,0.456547486,0.281734331
305.94,8.761418996,11.26138896,9.712436319,0.140013517,0.456595505,0.281744663
305.95,8.760628483,11.26090835,9.711745631,0.1400272,0.456643412,0.28175493
305.96,8.759838049,11.26042772,9.711055012,0.140040847,0.456691206,0.281765131
305.97,8.759047694,11.25994709,9.710364463,0.140054458,0.456738887,0.281775266
305.98,8.758257417,11.25946646,9.709673982,0.140068033,0.456786456,0.281785336
305.99,8.757467219,11.25898582,9.70898357,0.140081572,0.456833912,0.281795341
306,8.756677099,11.25850517,9.708293228,0.140095075,0.456881255,0.281805281
306.01,8.755887059,11.25802452,9.707602954,0.140108542,0.456928487,0.281815156
306.02,8.755097097,11.25754386,9.70691275,0.140121974,0.456975606,0.281824965
306.03,8.754307214,11.25706319,9.706222615,0.140135369,0.457022613,0.28183471
306.04,8.753517409,11.25658252,9.705532549,0.140148729,0.457069508,0.28184439
306.05,8.752727683,11.25610185,9.704842552,0.140162053,0.457116292,0.281854005
306.06,8.751938036,11.25562116,9.704152624,0.140175341,0.457162963,0.281863556
306.07,8.751148468,11.25514048,9.703462765,0.140188594,0.457209524,0.281873042
306.08,8.750358978,11.25465978,9.702772975,0.140201811,0.457255973,0.281882463
306.09,8.749569568,11.25417909,9.702083255,0.140214992,0.45730231,0.281891821
306.1,8.748780236,11.25369838,9.701393603,0.140228138,0.457348536,0.281901113
306.11,8.747990982,11.25321767,9.700704021,0.140241249,0.457394652,0.281910342
306.12,8.747201808,11.25273696,9.700014508,0.140254323,0.457440656,0.281919507
306.13,8.746412712,11.25225624,9.699325064,0.140267363,0.457486549,0.281928607
306.14,8.745623695,11.25177552,9.698635689,0.140280367,0.457532332,0.281937644
306.15,8.744834757,11.25129479,9.697946384,0.140293335,0.457578004,0.281946616
306.16,8.744045898,11.25081406,9.697257147,0.140306269,0.457623566,0.281955525
306.17,8.743257117,11.25033332,9.69656798,0.140319167,0.457669017,0.28196437
306.18,8.742468416,11.24985258,9.695878882,0.140332029,0.457714358,0.281973152
306.19,8.741679793,11.24937183,9.695189853,0.140344857,0.457759589,0.28198187
306.2,8.740891249,11.24889108,9.694500894,0.140357649,0.45780471,0.281990524
306.21,8.740102783,11.24841033,9.693812003,0.140370406,0.457849721,0.281999115
306.22,8.739314397,11.24792957,9.693123182,0.140383128,0.457894623,0.282007643
306.23,8.738526089,11.2474488,9.69243443,0.140395815,0.457939414,0.282016108
306.24,8.737737861,11.24696804,9.691745747,0.140408467,0.457984096,0.28202451
306.25,8.736949711,11.24648727,9.691057134,0.140421084,0.458028669,0.282032848
306.26,8.73616164,11.24600649,9.69036859,0.140433666,0.458073133,0.282041124
306.27,8.735373648,11.24552571,9.689680115,0.140446213,0.458117487,0.282049337
306.28,8.734585735,11.24504493,9.688991709,0.140458725,0.458161732,0.282057487
306.29,8.7337979,11.24456414,9.688303372,0.140471202,0.458205868,0.282065574
306.3,8.733010145,11.24408335,9.687615105,0.140483644,0.458249896,0.282073599
306.31,8.732222468,11.24360256,9.686926907,0.140496052,0.458293814,0.282081561
306.32,8.73143487,11.24312176,9.686238779,0.140508425,0.458337625,0.282089461
306.33,8.730647351,11.24264096,9.685550719,0.140520763,0.458381326,0.282097299
306.34,8.729859912,11.24216016,9.684862729,0.140533066,0.45842492,0.282105074
306.35,8.72907255,11.24167935,9.684174808,0.140545335,0.458468405,0.282112787
306.36,8.728285268,11.24119854,9.683486957,0.140557569,0.458511782,0.282120438
306.37,8.727498065,11.24071773,9.682799175,0.140569769,0.45855505,0.282128027
306.38,8.726710941,11.24023691,9.682111462,0.140581934,0.458598211,0.282135554
306.39,8.725923896,11.23975609,9.681423818,0.140594065,0.458641265,0.282143019
306.4,8.725136929,11.23927527,9.680736244,0.140606161,0.45868421,0.282150422
306.41,8.724350042,11.23879445,9.680048739,0.140618222,0.458727048,0.282157764
306.42,8.723563233,11.23831362,9.679361303,0.14063025,0.458769779,0.282165044
306.43,8.722776503,11.23783279,9.678673937,0.140642243,0.458812402,0.282172262
306.44,8.721989853,11.23735196,9.67798664,0.140654201,0.458854918,0.282179419
306.45,8.721203281,11.23687113,9.677299412,0.140666126,0.458897327,0.282186515
306.46,8.720416788,11.23639029,9.676612254,0.140678016,0.45893963,0.28219355
306.47,8.719630375,11.23590945,9.675925165,0.140689871,0.458981825,0.282200523
306.48,8.71884404,11.23542861,9.675238146,0.140701693,0.459023913,0.282207435
306.49,8.718057784,11.23494777,9.674551196,0.140713481,0.459065895,0.282214286
306.5,8.717271607,11.23446692,9.673864315,0.140725234,0.45910777,0.282221077
306.51,8.716485509,11.23398608,9.673177503,0.140736953,0.459149539,0.282227806
306.52,8.71569949,11.23350523,9.672490761,0.140748639,0.459191202,0.282234475
306.53,8.714913551,11.23302438,9.671804089,0.14076029,0.459232758,0.282241082
306.54,8.71412769,11.23254352,9.671117485,0.140771907,0.459274209,0.28224763
306.55,8.713341908,11.23206267,9.670430952,0.140783491,0.459315553,0.282254116
306.56,8.712556205,11.23158182,9.669744487,0.14079504,0.459356792,0.282260543
306.57,8.711770581,11.23110096,9.669058092,0.140806556,0.459397925,0.282266909
306.58,8.710985036,11.2306201,9.668371766,0.140818038,0.459438953,0.282273214
306.59,8.710199571,11.23013924,9.66768551,0.140829486,0.459479874,0.28227946
306.6,8.709414184,11.22965838,9.666999323,0.1408409,0.459520691,0.282285645
306.61,8.708628876,11.22917752,9.666313206,0.140852281,0.459561402,0.28229177
306.62,8.707843647,11.22869666,9.665627158,0.140863627,0.459602009,0.282297835
306.63,8.707058498,11.22821579,9.664941179,0.140874941,0.45964251,0.282303841
306.64,8.706273427,11.22773493,9.66425527,0.14088622,0.459682906,0.282309786
306.65,8.705488435,11.22725407,9.663569431,0.140897466,0.459723197,0.282315672
306.66,8.704703523,11.2267732,9.66288366,0.140908679,0.459763384,0.282321498
306.67,8.70391869,11.22629233,9.662197959,0.140919858,0.459803466,0.282327265
306.68,8.703133935,11.22581147,9.661512328,0.140931003,0.459843444,0.282332972
306.69,8.70234926,11.2253306,9.660826766,0.140942115,0.459883317,0.28233862
306.7,8.701564664,11.22484973,9.660141274,0.140953194,0.459923086,0.282344208
306.71,8.700780146,11.22436886,9.659455851,0.140964239,0.459962751,0.282349738
306.72,8.699995708,11.22388799,9.658770497,0.140975251,0.460002312,0.282355208
306.73,8.699211349,11.22340712,9.658085213,0.14098623,0.460041769,0.282360619
306.74,8.698427069,11.22292625,9.657399998,0.140997175,0.460081123,0.28236597
306.75,8.697642868,11.22244539,9.656714853,0.141008087,0.460120372,0.282371263
306.76,8.696858747,11.22196452,9.656029778,0.141018966,0.460159518,0.282376498
306.77,8.696074704,11.22148365,9.655344771,0.141029812,0.460198561,0.282381673
306.78,8.695290741,11.22100278,9.654659835,0.141040625,0.4602375,0.28238679
306.79,8.694506856,11.22052191,9.653974967,0.141051404,0.460276336,0.282391848
306.8,8.693723051,11.22004104,9.65329017,0.141062151,0.460315069,0.282396847
306.81,8.692939325,11.21956017,9.652605441,0.141072864,0.460353699,0.282401788
306.82,8.692155677,11.21907931,9.651920783,0.141083545,0.460392226,0.282406671
306.83,8.69137211,11.21859844,9.651236193,0.141094192,0.460430651,0.282411495
306.84,8.690588621,11.21811757,9.650551674,0.141104807,0.460468972,0.282416262
306.85,8.689805211,11.21763671,9.649867223,0.141115389,0.460507191,0.28242097
306.86,8.68902188,11.21715584,9.649182843,0.141125937,0.460545308,0.28242562
306.87,8.688238629,11.21667498,9.648498532,0.141136454,0.460583322,0.282430212
306.88,8.687455457,11.21619412,9.64781429,0.141146937,0.460621234,0.282434746
306.89,8.686672363,11.21571325,9.647130118,0.141157387,0.460659044,0.282439222
306.9,8.685889349,11.21523239,9.646446015,0.141167805,0.460696752,0.282443641
306.91,8.685106415,11.21475153,9.645761982,0.14117819,0.460734358,0.282448001
306.92,8.684323559,11.21427067,9.645078018,0.141188543,0.460771862,0.282452305
306.93,8.683540782,11.21378982,9.644394124,0.141198863,0.460809264,0.282456551
306.94,8.682758085,11.21330896,9.6437103,0.14120915,0.460846565,0.282460739
306.95,8.681975467,11.21282811,9.643026545,0.141219405,0.460883765,0.28246487
306.96,8.681192928,11.21234725,9.64234286,0.141229627,0.460920863,0.282468944
306.97,8.680410468,11.2118664,9.641659244,0.141239817,0.46095786,0.28247296
306.98,8.679628087,11.21138555,9.640975697,0.141249974,0.460994756,0.282476919
306.99,8.678845786,11.2109047,9.640292221,0.141260099,0.46103155,0.282480822
307,8.678063563,11.21042386,9.639608813,0.141270192,0.461068244,0.282484667
307.01,8.67728142,11.20994301,9.638925476,0.141280252,0.461104837,0.282488456
307.02,8.676499356,11.20946217,9.638242208,0.14129028,0.46114133,0.282492187
307.03,8.675717371,11.20898133,9.637559009,0.141300276,0.461177721,0.282495862
307.04,8.674935466,11.20850049,9.63687588,0.141310239,0.461214013,0.28249948
307.05,8.674153639,11.20801966,9.636192821,0.14132017,0.461250203,0.282503042
307.06,8.673371892,11.20753882,9.635509831,0.141330069,0.461286294,0.282506547
307.07,8.672590224,11.20705799,9.634826911,0.141339936,0.461322285,0.282509996
307.08,8.671808636,11.20657716,9.63414406,0.141349771,0.461358175,0.282513388
307.09,8.671027126,11.20609634,9.633461279,0.141359574,0.461393966,0.282516724
307.1,8.670245696,11.20561551,9.632778567,0.141369344,0.461429656,0.282520004
