Gmeasured_max_11mM,Gmeasured_min_11mM,Gmeasured_opt_11mM,Imeasured_max_11mM,Imeasured_min_11mM,Imeasured_opt_11mM,time,Gmeasured_max_5p5mM,Gmeasured_min_5p5mM,Gmeasured_opt_5p5mM,Imeasured_max_5p5mM,Imeasured_min_5p5mM,Imeasured_opt_5p5mM,Gmeasured_max_11mM_lowHC,Gmeasured_min_11mM_lowHC,Gmeasured_opt_11mM_lowHC,Gmeasured_max_5p5mM_lowHC,Gmeasured_min_5p5mM_lowHC,Gmeasured_opt_5p5mM_lowHC,Imeasured_max_11mM_lowHC,Imeasured_min_11mM_lowHC,Imeasured_opt_11mM_lowHC,Imeasured_max_5p5mM_lowHC,Imeasured_min_5p5mM_lowHC,Imeasured_opt_5p5mM_lowHC
10.95841456,8.498159267,10.47197214,531.0219432,373.5555203,373.9673442,233.35,5.480961106,4.277565045,5.232039602,253.1863783,207.0438994,236.5477673,9.77029396,7.161868209,9.317819541,4.964613978,3.839727966,4.56238907,3442.44683,2104.210428,1693.737361,1629.287577,1021.672136,771.9452451
10.95836241,8.495428141,10.47133947,531.1066076,373.6399774,374.0413531,233.4,5.480937556,4.276239894,5.231716922,253.1972124,207.0890206,236.5915023,9.768472435,7.157190208,9.315245489,4.963729869,3.837749747,4.560966641,3444.055232,2104.398178,1694.330263,1629.943576,1021.740628,772.0979878
10.95831026,8.492697898,10.47070685,531.1906099,373.7239816,374.1149085,233.45,5.480914007,4.274915162,5.231394268,253.2077693,207.1338579,236.6349467,9.766650861,7.152514363,9.312671547,4.962845775,3.835772313,4.55954441,3445.658915,2104.58374,1694.921142,1630.597286,1021.808078,772.2496611
10.95825812,8.489968539,10.47007427,531.2739516,373.807534,374.1880116,233.5,5.480890459,4.273590848,5.231071641,253.2180497,207.1784118,236.678101,9.764829239,7.147840679,9.310097717,4.961961697,3.833795664,4.558122378,3447.257884,2104.767122,1695.509999,1631.248708,1021.874488,772.4002673
10.95820598,8.487240064,10.46944175,531.3566344,373.8906354,374.2606635,233.55,5.480866912,4.272266953,5.230749039,253.2280545,207.2226828,236.7209661,9.763007571,7.14316916,9.307524004,4.961077635,3.831819802,4.556700548,3448.852143,2104.948329,1696.096839,1631.897845,1021.939862,772.5498084
10.95815385,8.484512473,10.46880928,531.4386597,373.973287,374.332865,233.6,5.480843366,4.270943476,5.230426463,253.2377846,207.2666715,236.7635425,9.761185859,7.138499807,9.304950409,4.960193591,3.829844728,4.55527892,3450.441697,2105.127367,1696.681665,1632.544701,1022.004202,772.6982866
10.95810172,8.481785767,10.46817686,531.520029,374.0554896,374.4046174,233.65,5.480819822,4.269620418,5.230103913,253.2472407,207.3103785,236.8058309,9.759364104,7.133832627,9.302376934,4.959309566,3.827870442,4.553857497,3452.026551,2105.304244,1697.264481,1633.189279,1022.067513,772.8457042
10.9580496,8.479059945,10.46754448,531.6007439,374.1372443,374.4759215,233.7,5.480796279,4.268297778,5.229781389,253.2564237,207.3538042,236.847832,9.757542307,7.129167621,9.299803584,4.958425561,3.825896947,4.55243628,3453.60671,2105.478965,1697.84529,1633.831581,1022.129796,772.9920633
10.95799748,8.476335008,10.46691216,531.6808059,374.2185521,374.5467784,233.75,5.480772737,4.266975556,5.229458891,253.2653344,207.3969493,236.8895464,9.75572047,7.124504794,9.29723036,4.957541577,3.823924244,4.551015272,3455.182179,2105.651537,1698.424097,1634.47161,1022.191056,773.137366
10.95794536,8.473610955,10.46627989,531.7602165,374.2994138,374.6171892,233.8,5.480749196,4.265653753,5.229136419,253.2739737,207.4398142,236.9309748,9.753898594,7.119844149,9.294657266,4.956657615,3.821952332,4.549594473,3456.752961,2105.821966,1699.000904,1635.10937,1022.251296,773.2816145
10.95789325,8.470887787,10.46564766,531.8389773,374.3798307,374.6871549,233.85,5.480725656,4.264332368,5.228813973,253.2823423,207.4823996,236.9721178,9.752076682,7.11518569,9.292084303,4.955773675,3.819981215,4.548173885,3458.319062,2105.990257,1699.575716,1635.744863,1022.310518,773.424811
10.95784115,8.468165504,10.46501549,531.9170897,374.4598035,374.7566764,233.9,5.480702118,4.263011401,5.228491553,253.290441,207.5247059,237.0129761,9.750254733,7.110529421,9.289511476,4.95488976,3.818010892,4.546753511,3459.880487,2106.156418,1700.148535,1636.378092,1022.368726,773.5669577
10.95778904,8.465444106,10.46438337,531.9945552,374.5393333,374.8257549,233.95,5.48067858,4.261690853,5.22816916,253.2982707,207.5667336,237.0535504,9.748432751,7.105875344,9.286938785,4.954005869,3.816041366,4.545333351,3461.43724,2106.320455,1700.719366,1637.009061,1022.425923,773.7080566
10.95773695,8.462723593,10.46375129,532.0713754,374.6184211,374.8943912,234,5.480655044,4.260370724,5.227846792,253.3058322,207.6084834,237.0938413,9.746610736,7.101223464,9.284366235,4.953122005,3.814072636,4.543913408,3462.989326,2106.482373,1701.288212,1637.637772,1022.482112,773.8481099
10.95768485,8.460003965,10.46311927,532.1475517,374.6970678,374.9625865,234.05,5.480631509,4.259051012,5.227524451,253.3131263,207.6499557,237.1338494,9.74478869,7.096573784,9.281793828,4.952238167,3.812104705,4.542493683,3464.536751,2106.64218,1701.855077,1638.264227,1022.537297,773.9871198
10.95763277,8.457285222,10.46248729,532.2230857,374.7752745,375.0303417,234.1,5.480607976,4.257731719,5.227202136,253.3201538,207.691151,237.1735754,9.742966615,7.091926308,9.279221566,4.951354358,3.810137573,4.541074178,3466.079517,2106.79988,1702.419964,1638.888431,1022.591481,774.1250885
10.95758068,8.454567365,10.46185537,532.2979789,374.853042,375.0976578,234.15,5.480584443,4.256412845,5.226879848,253.3269155,207.7320701,237.21302,9.741144511,7.087281038,9.276649452,4.950470577,3.808171242,4.539654895,3467.617631,2106.955481,1702.982877,1639.510386,1022.644665,774.2620179
10.9575286,8.451850393,10.4612235,532.3722327,374.9303714,375.1645359,234.2,5.480560912,4.255094389,5.226557585,253.3334122,207.7727132,237.2521838,9.739322381,7.082637979,9.274077488,4.949586826,3.806205712,4.538235834,3469.151097,2107.108988,1703.543819,1640.130095,1022.696855,774.3979104
10.95747653,8.449134306,10.46059167,532.4458486,375.0072636,375.230977,234.25,5.480537382,4.253776351,5.22623535,253.3396447,207.813081,237.2910675,9.737500225,7.077997135,9.271505678,4.948703106,3.804240985,4.536816999,3470.679919,2107.260408,1704.102793,1640.74756,1022.748053,774.5327679
10.95742446,8.446419105,10.4599599,532.5188282,375.0837196,375.296982,234.3,5.480513854,4.252458732,5.22591314,253.3456139,207.8531741,237.3296716,9.735678046,7.073358507,9.268934025,4.947819419,3.802277062,4.53539839,3472.204103,2107.409746,1704.659805,1641.362785,1022.798261,774.6665927
10.95737239,8.44370479,10.45932818,532.5911728,375.1597403,375.3625519,234.35,5.480490326,4.251141531,5.225590957,253.3513204,207.8929929,237.3679969,9.733855844,7.068722101,9.26636253,4.946935764,3.800313944,4.533980009,3473.723653,2107.557009,1705.214856,1641.975773,1022.847484,774.7993869
10.95732033,8.44099136,10.4586965,532.6628841,375.2353268,375.4276878,234.4,5.4804668,4.249824748,5.2252688,253.3567652,207.9325379,237.4060439,9.732033622,7.064087918,9.263791196,4.946052143,3.798351632,4.532561858,3475.238574,2107.702202,1705.76795,1642.586527,1022.895724,774.9311526
10.95726827,8.438278817,10.45806488,532.7339634,375.3104799,375.4923907,234.45,5.480443275,4.248508384,5.22494667,253.3619489,207.9718098,237.4438134,9.73021138,7.059455964,9.261220026,4.945168557,3.796390128,4.531143938,3476.74887,2107.845333,1706.319092,1643.195048,1022.942984,775.0618919
10.95721622,8.435567159,10.45743331,532.8044123,375.3852007,375.5566615,234.5,5.480419751,4.247192438,5.224624566,253.3668724,208.010809,237.4813059,9.72838912,7.05482624,9.258649022,4.944285007,3.794429432,4.529726251,3478.254546,2107.986406,1706.868284,1643.801342,1022.989267,775.1916069
10.95716417,8.432856387,10.45680179,532.8742322,375.4594901,375.6205013,234.55,5.480396228,4.24587691,5.224302489,253.3715365,208.0495361,237.5185222,9.726566844,7.050198751,9.256078188,4.943401493,3.792469545,4.528308799,3479.755608,2108.125428,1707.41553,1644.40541,1023.034577,775.3202998
10.95711213,8.430146502,10.45617032,532.9434245,375.533349,375.6839109,234.6,5.480372707,4.244561801,5.223980438,253.375942,208.0879915,237.5554628,9.724744552,7.0455735,9.253507526,4.942518018,3.790510469,4.526891583,3481.252059,2108.262405,1707.960834,1645.007255,1023.078916,775.4479726
10.95706009,8.427437503,10.45553889,533.0119908,375.6067784,375.7468915,234.65,5.480349187,4.24324711,5.223658414,253.3800896,208.1261758,237.5921283,9.722922247,7.04095049,9.250937038,4.941634581,3.788552204,4.525474605,3482.743905,2108.397342,1708.504198,1645.60688,1023.122287,775.5746275
10.95700805,8.424729389,10.45490752,533.0799325,375.6797793,375.809444,234.7,5.480325668,4.241932838,5.223336416,253.3839801,208.1640896,237.6285195,9.72109993,7.036329725,9.248366726,4.940751184,3.786594752,4.524057867,3484.23115,2108.530246,1709.045628,1646.204289,1023.164694,775.7002665
10.95695602,8.422022163,10.4542762,533.1472511,375.7523526,375.8715694,234.75,5.480302151,4.240618983,5.223014445,253.3876143,208.2017334,237.6646369,9.719277602,7.031711207,9.245796594,4.939867828,3.784638113,4.522641369,3485.713798,2108.661123,1709.585125,1646.799483,1023.20614,775.8248918
10.956904,8.419315822,10.45364494,533.213948,375.8244992,375.9332686,234.8,5.480278634,4.239305547,5.222692501,253.3909931,208.2391076,237.7004812,9.717455265,7.02709494,9.243226645,4.938984514,3.78268229,4.521225115,3487.191855,2108.789979,1710.122693,1647.392467,1023.246627,775.9485055
10.95685198,8.416610368,10.45301372,533.2800247,375.8962201,375.9945427,234.85,5.480255119,4.237992529,5.222370584,253.394117,208.2762128,237.736053,9.715632919,7.022480928,9.240656879,4.938101242,3.780727282,4.519809104,3488.665325,2108.916819,1710.658337,1647.983242,1023.286158,776.0711097
10.95679996,8.413905801,10.45238255,533.3454827,375.9675163,376.0553926,234.9,5.480231605,4.23667993,5.222048693,253.3969871,208.3130496,237.7713529,9.713810568,7.017869173,9.238087301,4.937218014,3.778773091,4.51839334,3490.134214,2109.04165,1711.192059,1648.571812,1023.324738,776.1927064
10.95674795,8.411202121,10.45175143,533.4103233,376.0383886,376.1158194,234.95,5.480208093,4.235367748,5.221726829,253.3996039,208.3496184,237.8063816,9.711988211,7.013259679,9.235517913,4.93633483,3.776819718,4.516977823,3491.598524,2109.164477,1711.723863,1649.15818,1023.362367,776.3132977
10.95669594,8.408499327,10.45112037,533.474548,376.1088381,376.1758238,235,5.480184582,4.234055985,5.221404992,253.4019683,208.3859198,237.8411397,9.71016585,7.008652449,9.232948717,4.935451692,3.774867165,4.515562555,3493.058262,2109.285306,1712.253752,1649.742349,1023.39905,776.4328858
10.95664394,8.40579742,10.45048935,533.5381583,376.1788656,376.2354071,235.05,5.480161072,4.23274464,5.221083181,253.404081,208.4219542,237.8756278,9.708343488,7.004047487,9.230379715,4.9345686,3.772915431,4.514147537,3494.513432,2109.404143,1712.78173,1650.324321,1023.43479,776.5514726
10.95659194,8.403096399,10.44985839,533.6011556,376.2484721,376.29457,235.1,5.480137563,4.231433714,5.220761398,253.4059428,208.4577223,237.9098465,9.706521124,6.999444795,9.227810911,4.933685555,3.770964518,4.512732772,3495.964039,2109.520994,1713.3078,1650.904099,1023.469589,776.6690604
10.95653995,8.400396266,10.44922747,533.6635413,376.3176585,376.3533137,235.15,5.480114055,4.230123205,5.220439641,253.4075546,208.4932245,237.9437965,9.704698761,6.994844377,9.225242307,4.932802559,3.769014428,4.511318261,3497.410087,2109.635865,1713.831966,1651.481687,1023.50345,776.7856511
10.95648796,8.397697019,10.44859661,533.725317,376.3864258,376.4116389,235.2,5.480090549,4.228813115,5.220117911,253.4089169,208.5284613,237.9774784,9.7028764,6.990246235,9.222673905,4.931919612,3.76706516,4.509904005,3498.851581,2109.748761,1714.354231,1652.057087,1023.536377,776.9012469
10.95643598,8.39499866,10.4479658,533.7864839,376.4547749,376.4695468,235.25,5.480067044,4.227503443,5.219796208,253.4100307,208.5634333,238.0108928,9.701054042,6.985650374,9.220105708,4.931036715,3.765116717,4.508490005,3500.288526,2109.859689,1714.874599,1652.630302,1023.568372,777.0158498
10.956384,8.392301188,10.44733504,533.8470436,376.5227067,376.5270383,235.3,5.480043541,4.226194189,5.219474532,253.4108966,208.5981409,238.0440403,9.699231689,6.981056796,9.217537718,4.93015387,3.763169099,4.507076264,3501.720926,2109.968653,1715.393072,1653.201335,1023.599439,777.1294618
10.95633203,8.389604603,10.44670433,533.9069974,376.5902221,376.5841143,235.35,5.480020038,4.224885353,5.219152883,253.4115154,208.6325848,238.0769216,9.697409342,6.976465504,9.214969938,4.929271076,3.761222308,4.505662783,3503.148786,2110.07566,1715.909655,1653.770189,1023.629579,777.2420851
10.95628006,8.386908905,10.44607367,533.9663468,376.6573221,376.6407758,235.4,5.479996537,4.223576935,5.218831262,253.4118879,208.6667653,238.1095372,9.695587002,6.971876502,9.21240237,4.928388335,3.759276343,4.504249564,3504.572111,2110.180716,1716.424351,1654.336867,1023.658797,777.3537217
10.95622809,8.384214094,10.44544307,534.0250932,376.7240076,376.6970237,235.45,5.479973037,4.222268936,5.218509667,253.4120148,208.700683,238.1418879,9.693764671,6.967289792,9.209835016,4.927505648,3.757331207,4.502836607,3505.990906,2110.283826,1716.937163,1654.901371,1023.687094,777.4643737
10.95617613,8.381520171,10.44481251,534.083238,376.7902795,376.7528591,235.5,5.479949539,4.220961354,5.218188099,253.4118968,208.7343385,238.1739741,9.69194235,6.962705378,9.20726788,4.926623016,3.7553869,4.501423915,3507.405175,2110.384996,1717.448094,1655.463705,1023.714475,777.574043
10.95612418,8.378827135,10.44418201,534.1407826,376.8561388,376.8082828,235.55,5.479926041,4.219654191,5.217866558,253.4115348,208.7677322,238.2057965,9.690120041,6.958123263,9.204700964,4.92574044,3.753443423,4.50001149,3508.814922,2110.484232,1717.957149,1656.023872,1023.740941,777.6827319
10.95607223,8.376134987,10.44355155,534.1977285,376.9215863,376.8632958,235.6,5.479902546,4.218347445,5.217545044,253.4109294,208.8008647,238.2373557,9.688297745,6.953543449,9.20213427,4.92485792,3.751500778,4.498599331,3510.220153,2110.581539,1718.464329,1656.581874,1023.766496,777.7904422
10.95602028,8.373443726,10.44292115,534.254077,376.986623,376.9178991,235.65,5.479879051,4.217041118,5.217223558,253.4100814,208.8337364,238.2686524,9.686475464,6.94896594,9.1995678,4.923975458,3.749558965,4.497187442,3511.620872,2110.676923,1718.96964,1657.137714,1023.791142,777.8971762
10.95596834,8.370753353,10.4422908,534.3098296,377.0512497,376.9720936,235.7,5.479855558,4.215735209,5.216902099,253.4089916,208.8663478,238.2996871,9.684653198,6.944390739,9.197001557,4.923093054,3.747617985,4.495775823,3513.017084,2110.770389,1719.473084,1657.691396,1023.814883,778.0029357
10.9559164,8.368063867,10.4416605,534.3649876,377.1154675,377.0258802,235.75,5.479832065,4.214429717,5.216580667,253.4076606,208.8986996,238.3304604,9.682830949,6.939817848,9.194435543,4.922210709,3.745677839,4.494364477,3514.408794,2110.861944,1719.974664,1658.242921,1023.837721,778.1077229
10.95586447,8.365375269,10.44103025,534.4195524,377.1792771,377.0792599,235.8,5.479808575,4.213124644,5.216259262,253.4060893,208.9307921,238.360973,9.681008718,6.935247272,9.191869762,4.921328425,3.743738528,4.492953404,3515.796005,2110.951592,1720.474384,1658.792293,1023.859659,778.2115397
10.95581254,8.362687559,10.44040006,534.4735255,377.2426796,377.1322336,235.85,5.479785085,4.211819988,5.215937884,253.4042783,208.9626259,238.3912255,9.679186507,6.930679012,9.189304214,4.920446202,3.741800053,4.491542606,3517.178724,2111.03934,1720.972248,1659.339515,1023.8807,778.3143883
10.95576062,8.360000736,10.43976991,534.5269082,377.3056758,377.1848023,235.9,5.479761597,4.210515751,5.215616534,253.4022284,208.9942015,238.4212184,9.677364317,6.926113072,9.186738904,4.91956404,3.739862416,4.490132085,3518.556954,2111.125193,1721.468258,1659.88459,1023.900847,778.4162706
10.9557087,8.357314801,10.43913982,534.579702,377.3682666,377.2369669,235.95,5.47973811,4.209211931,5.215295211,253.3999403,209.0255193,238.4509524,9.675542149,6.921549455,9.184173832,4.918681942,3.737925616,4.488721842,3519.9307,2111.209157,1721.962418,1660.42752,1023.920103,778.5171887
10.95565679,8.354629754,10.43850978,534.6319082,377.430453,377.2887283,236,5.479714625,4.207908529,5.214973915,253.3974148,209.05658,238.4804281,9.673720006,6.916988163,9.181609001,4.917799907,3.735989656,4.487311878,3521.299967,2111.291237,1722.454731,1660.968309,1023.93847,778.6171446
10.95560488,8.351945595,10.43787979,534.6835281,377.4922357,377.3400875,236.05,5.47969114,4.206605545,5.214652647,253.3946526,209.087384,238.509646,9.671897887,6.9124292,9.179044415,4.916917937,3.734054535,4.485902195,3522.664759,2111.371438,1722.945201,1661.506959,1023.955951,778.7161403
10.95555298,8.349262324,10.43724985,534.7345633,377.5536159,377.3910455,236.1,5.479667658,4.205302979,5.214331406,253.3916543,209.1179318,238.5386068,9.670075795,6.907872568,9.176480075,4.916036033,3.732120256,4.484492795,3524.025082,2111.449767,1723.43383,1662.043473,1023.972549,778.8141779
10.95550108,8.346579941,10.43661996,534.7850149,377.6145942,377.441603,236.15,5.479644176,4.204000831,5.214010192,253.3884208,209.1482239,238.5673111,9.66825373,6.903318271,9.173915983,4.915154195,3.730186818,4.483083679,3525.380939,2111.526228,1723.920623,1662.577854,1023.988268,778.9112593
10.95544919,8.343898446,10.43599013,534.8348846,377.6751717,377.4917611,236.2,5.479620696,4.2026991,5.213689006,253.3849528,209.1782608,238.5957594,9.666431695,6.898766311,9.171352142,4.914272424,3.728254223,4.481674848,3526.732336,2111.600827,1724.405583,1663.110105,1024.003108,779.0073866
10.9553973,8.341217839,10.43536034,534.8841735,377.7353492,377.5415207,236.25,5.479597217,4.201397788,5.213367848,253.3812509,209.208043,238.6239524,9.664609689,6.894216691,9.168788554,4.913390721,3.726322472,4.480266304,3528.079276,2111.673571,1724.888713,1663.640229,1024.017075,779.1025618
10.95534542,8.338538119,10.43473061,534.9328831,377.7951276,377.5908827,236.3,5.479573739,4.200096893,5.213046716,253.3773159,209.237571,238.6518907,9.662787716,6.889669414,9.166225222,4.912509088,3.724391565,4.478858048,3529.421766,2111.744463,1725.370015,1664.168229,1024.030169,779.1967869
10.95529354,8.335859289,10.43410093,534.9810147,377.8545078,377.639848,236.35,5.479550263,4.198796415,5.212725613,253.3731485,209.2668453,238.6795748,9.660965775,6.885124483,9.163662148,4.911627524,3.722461504,4.477450082,3530.759809,2111.81351,1725.849495,1664.694107,1024.042395,779.2900638
10.95524166,8.333181346,10.43347131,535.0285697,377.9134907,377.6884175,236.4,5.479526788,4.197496356,5.212404537,253.3687495,209.2958665,238.7070053,9.659143869,6.880581901,9.161099334,4.910746031,3.72053229,4.476042407,3532.09341,2111.880717,1726.327154,1665.217866,1024.053754,779.3823946
10.95518979,8.330504291,10.43284173,535.0755495,377.9720771,377.7365923,236.45,5.479503314,4.196196714,5.212083488,253.3641195,209.3246349,238.7341829,9.657321999,6.876041669,9.158536783,4.90986461,3.718603923,4.474635025,3533.422573,2111.946089,1726.802996,1665.739509,1024.064249,779.4737814
